775,526.55,531.94,521.83,527.79
776,527.79,531.21,519.84,521.33
777,522.36,527.05,520.66,526.14
778,526.2,535.73,524.97,529.55
779,526.55,530.54,524.58,526.38
780,527.85,536.23,525.48,535.47
781,533.83,536.98,531.92,534.5
782,535.78,543.33,533.21,541.44
783,541.86,548.4,541.64,547.51
784,545.33,548.49,539.61,541.35
785,539.92,544,536.04,538.22
786,536.57,541.62,536.54,541.38
787,541.64,542.26,534.33,537.47
788,534.58,534.97,527.96,530.45
789,528.55,535.32,526.8,534.62
790,534.43,544.72,533.98,542.38
791,541.72,554.62,540.02,553.96
792,552.72,563.16,551.39,556.87
793,559,570.58,557.22,569.78
794,568.89,573.81,564.97,572.07
795,570.3,575.53,566.45,571.8
796,573.45,576.33,571.84,573.75
797,573.31,575.1,565.21,566.13
798,565.31,568.71,561.99,567.29
799,562.71,563.3,553.21,553.49
800,553.62,556.61,549.17,549.67
801,551.99,554.85,548.95,553.99
802,551.98,556.87,542.73,545.82
803,549.44,555.33,544.51,552.99
804,550.2,552.28,546.5,549.33
805,550.99,558.25,545.5,557.97
806,557.86,559.26,554.62,556.46
807,560.11,560.18,557.52,558.83
808,558.9,560.82,554.31,557.28
809,561.02,573.02,559.67,568.63
810,568.94,570.69,557.21,557.26
811,556.06,557.37,549.14,553.65
812,551.49,553.76,546.63,546.84
813,550.11,551.95,546.67,550.52
814,548.49,553.19,545.22,546.5
815,547.1,549.63,538.02,541.07
816,539.37,539.37,532.39,534.06
817,530.76,536.94,528.12,535.3
818,536.61,541.2,534.53,535.55
819,536.91,542.36,536.91,540.13
820,539.55,540.47,534.02,539.3
821,540.81,540.81,535.84,538.53
822,536.94,542.57,535.84,537.69
823,534.78,536.1,526.65,528.94
824,527.25,533.27,521.79,531.07
825,528.45,534.12,528.16,532.34
826,527.21,528.39,519.58,522.62
827,524.16,534.62,523.06,533.91
828,536.04,537.91,532.21,532.51
829,532.94,539.6,530.29,537.89
830,539.52,549.45,538.75,545.5
831,564.55,569.58,555.72,563.51
832,563.39,565.95,553.2,555.37
833,554.64,556.02,550.37,553.68
834,550.47,553.68,546.91,549.08
835,547.87,548.59,535.05,537.34
836,538.43,539.54,532.1,537.9
837,538.53,544.07,535.06,540.78
838,538.21,539.74,530.39,530.8
839,531.24,532.38,521.09,524.22
840,523.99,533.46,521.75,530.7
841,536.65,541.15,525,538.22
842,538.37,541.98,535.4,535.7
843,531.6,533.21,525.26,529.04
844,530.56,534.32,528.66,529.62
845,533.77,539,532.41,538.4
846,539.18,539.27,530.38,533.85
847,532.01,534.82,528.85,532.3
848,533.98,540.66,533.04,537.36
849,538.49,542.92,532.97,539.27
850,537.95,543.84,535.98,542.51
851,540.15,544.19,539.51,540.11
852,538.12,539,529.88,532.32
853,532.8,540.55,531.71,539.79
854,538.01,540.61,536.25,539.78
855,537.37,538.63,531.45,532.11
856,536.79,536.79,529.76,533.99
857,532.93,543,531.33,539.18
858,539.91,543.5,537.11,540.31
859,537.76,540.59,534.32,536.7
860,536.35,537.2,532.52,533.33
861,533.31,534.12,526.24,526.83
862,527.56,529.2,523.01,526.69
863,529.36,538.36,529.35,536.69
864,538.42,538.98,533.02,534.61
865,531.6,533.12,530.16,532.33
866,528,528.3,524,527.2
867,528.4,529.64,525.56,528.15
868,529.37,530.98,525.1,529.26
869,531,538.15,530.79,536.73
870,537.21,538.25,533.01,536.69
871,539.59,543.74,537.53,538.19
872,539.64,541.5,535.25,540.48
873,540,540,535.66,537.84
874,538.87,540.9,535.23,535.23
875,537.26,537.76,531.35,531.69
876,525.01,528.61,520.54,521.52
877,526.02,526.25,520.5,520.51
878,524.73,525.69,518.23,521.84
879,521.08,524.65,521.08,523.4
880,519.5,525.25,519,522.86
881,523.13,526.18,515.18,525.02
882,521.05,522.73,516.11,516.83
883,523.12,523.77,520.35,520.68
884,526.29,532.56,525.55,530.13
885,532.88,547.11,532.4,546.55
886,546.76,565.85,546.71,561.1
887,560.13,566.5,556.79,560.22
888,565.12,580.68,565,579.85
889,649,674.47,645,672.93
890,659.24,668.88,653.01,663.02
891,655.21,673,654.3,662.3
892,660.89,678.64,659,662.1
893,661.27,663.63,641,644.28
894,647,648.17,622.52,623.56
895,621,634.3,620.5,627.26
896,632.83,632.83,623.31,628
897,628.8,633.36,622.65,631.93
898,630,635.22,622.05,632.59
899,631.38,632.91,625.5,625.61
900,625.34,633.06,625.34,631.21
901,628.42,634.81,627.16,629.25
902,634.33,647.86,633.16,643.78
903,645,645.38,632.25,642.68
904,640.23,642.68,629.71,635.3
905,639.48,643.44,631.25,633.73
906,669.2,674.9,654.27,660.78
907,663.08,665,652.29,659.56
908,659.32,664.5,651.66,656.45
909,655.01,659.85,652.66,657.12
910,656.8,661.38,651.24,660.87
911,661.9,664,653.46,656.13
912,656.6,667,654.19,660.9
913,655.46,662.99,642.9,646.83
914,639.78,640.05,612.33,612.48
915,573,599.33,565.05,589.61
916,614.91,617.45,581.11,582.06
917,610.35,631.71,599.05,628.62
918,639.4,643.59,622,637.61
919,632.82,636.88,624.56,630.38
920,627.54,635.8,617.68,618.25
921,602.36,612.86,594.1,597.79
922,605.59,614.34,599.71,614.34
923,617,619.71,602.82,606.25
924,600,603.47,595.25,600.7
925,612.49,616.31,604.12,614.66
926,621.22,626.52,609.6,612.72
927,613.1,624.16,611.43,621.35
928,619.75,625.78,617.42,625.77
929,625.7,625.86,619.43,623.24
930,626.7,638.7,623.78,635.14
931,635.47,637.95,632.32,635.98
932,637.79,650.9,635.02,642.9
933,636.79,640,627.02,629.25
934,634.4,636.49,625.94,635.44
935,627,627.55,615.43,622.69
936,622.05,628.93,620,622.36
937,616.64,627.32,612.4,625.8
938,629.77,629.77,611,611.97
939,610.34,614.6,589.38,594.89
940,597.28,605,590.22,594.97
941,603.28,608.76,600.73,608.42
942,608.37,612.09,599.85,611.29
943,607.2,627.34,603.13,626.91
944,632,643.01,627,641.47
945,638.84,649.25,636.53,645.44
946,649.24,650.61,632.15,642.36
947,641.36,644.45,625.56,639.16
948,640,645.99,635.32,643.61
949,642.09,648.5,639.01,646.67
950,643.15,657.81,643.15,652.3
951,653.21,659.39,648.85,651.16
952,654.66,663.13,654.46,661.74
953,664.11,664.97,657.2,662.2
954,661.18,666.82,659.58,666.1
955,664.04,664.72,644.2,650.28
956,654.15,655.87,641.73,642.61
957,646.7,657.8,644.01,651.79
958,727.5,730,701.5,702
959,701.55,719.15,701.26,712.78
960,707.38,713.62,704.55,708.49
961,707.33,712.98,703.08,712.95
962,710.5,718.26,710.01,716.92
963,715.73,718,710.05,710.81
964,711.06,721.62,705.85,721.11
965,718.86,724.65,714.72,722.16
966,722,733.1,721.9,728.11
967,729.47,739.48,729.47,731.25
968,731.5,735.41,727.01,733.76
969,730.2,734.71,719.43,724.89
970,724.4,730.59,718.5,728.32
971,732.46,741,730.23,735.4
972,731,737.8,728.65,731.23
973,729.17,731.15,716.73,717
974,715.6,729.49,711.33,728.96
975,729.29,731.84,723.03,725.3
976,727.58,741.41,727,740
977,738.74,742,737.43,738.41
978,746.53,757.92,743,756.6
979,757.45,762.71,751.82,755.98
980,752,755.28,737.63,748.28
981,748.14,752,746.06,748.15
982,748.46,753.41,747.49,750.26
983,748.81,754.93,741.27,742.6
984,747.11,768.95,746.7,767.04
985,768.9,775.96,758.96,762.38
986,766.01,768.99,745.63,752.54
987,753.1,768.49,750,766.81
988,767.77,768.73,755.09,763.25
989,757.89,764.8,754.2,762.37
990,759.17,764.23,737,751.61
991,752.85,755.85,743.83,749.46
992,741.16,745.71,736.75,738.87
993,741.79,748.73,724.17,747.77
994,753,758.08,743.01,743.4
995,750,760.59,739.43,758.09
996,762.42,762.68,749,749.43
997,746.51,754.13,738.15,739.31
998,746.13,750,740,747.77
999,751.65,754.85,745.53,750
